,CUI,STR,SAB,STY
2276,C4019080,Dorsolateral prefrontal cortex,FMA,"Body Part, Organ, or Organ Component"
2277,C4019080,Dorsolateral Prefrontal Cortex,MSH,"Body Part, Organ, or Organ Component"
2278,C0241279,SUBCUTANEOUS TUMOR,DXP,Finding
2279,C0919267,Ovarian tumour,RCD,Neoplastic Process
2280,C0919267,ovarian tumour,CHV,Neoplastic Process
2281,C0919267,Ovarian tumour,SNOMEDCT_US,Neoplastic Process
2282,C0919267,Ovarian tumour,HPO,Neoplastic Process
2283,C0024121,lung tumour,CHV,Neoplastic Process
2284,C0024121,Lung tumour,HPO,Neoplastic Process
2285,C0001430,Adenoma,LCH,Neoplastic Process
2286,C0001430,Adenoma,MSH,Neoplastic Process
2287,C0001430,Adenoma,RCD,Neoplastic Process
2288,C0001430,Adenoma,SNM,Neoplastic Process
2289,C0001430,ADENOMA,COSTAR,Neoplastic Process
2290,C0001430,ADENOMA,CST,Neoplastic Process
2291,C0001430,adenoma,AOD,Neoplastic Process
2292,C0001430,adenoma,CSP,Neoplastic Process
2293,C0001430,Adenoma,MTH,Neoplastic Process
2294,C0001430,adenoma,CHV,Neoplastic Process
2295,C0001430,Adenoma,MEDLINEPLUS,Neoplastic Process
2296,C0001430,Adenoma,LCH_NW,Neoplastic Process
2297,C0001430,Adenoma,MDR,Neoplastic Process
2298,C0001430,Adenoma,SNOMEDCT_US,Neoplastic Process
2300,C0001430,Adenoma,NCI,Neoplastic Process
2301,C1518263,Neural Retina,NCI,"Body Part, Organ, or Organ Component"
2302,C0035322,retinal pigment epithelium,CSP,"Body Part, Organ, or Organ Component"
2303,C0035322,Retinal pigment epithelium,FMA,"Body Part, Organ, or Organ Component"
2304,C0035322,Retinal Pigment Epithelium,MSH,"Body Part, Organ, or Organ Component"
2305,C0035322,retinal pigment epithelium,CHV,"Body Part, Organ, or Organ Component"
2306,C0035322,Retinal pigment epithelium,UWDA,"Body Part, Organ, or Organ Component"
2307,C0035322,Retinal pigment epithelium,LNC,"Body Part, Organ, or Organ Component"
2310,C0035322,Retinal pigment epithelium,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
2311,C0035322,Retinal Pigment Epithelium,NCI,"Body Part, Organ, or Organ Component"
2314,C0014257,Endothelial,NCI,Tissue
2315,C0581619,Cervical Spinal Cord,SNM,"Body Part, Organ, or Organ Component"
2316,C0581619,Cervical spinal cord,RCD,"Body Part, Organ, or Organ Component"
2317,C0581619,Cervical spinal cord,SNM,"Body Part, Organ, or Organ Component"
2318,C0581619,CERVICAL SPINAL CORD,SNMI,"Body Part, Organ, or Organ Component"
2319,C0457846,Cervical spinal cord,FMA,"Body Part, Organ, or Organ Component"
2320,C0581619,Cervical spinal cord,ICF,"Body Part, Organ, or Organ Component"
2321,C0581619,Cervical spinal cord,ICF-CY,"Body Part, Organ, or Organ Component"
2322,C0581619,cervical spinal cord,CHV,"Body Part, Organ, or Organ Component"
2323,C0457846,Cervical Spinal Cord,MSH,"Body Part, Organ, or Organ Component"
2324,C0581619,Cervical spinal cord,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
2325,C0581619,Cervical Spinal Cord,NCI,"Body Part, Organ, or Organ Component"
2337,C0036410,Sclera,LCH,"Body Part, Organ, or Organ Component"
2338,C0036410,Sclera,MSH,"Body Part, Organ, or Organ Component"
2339,C0036410,Sclera,MTH,"Body Part, Organ, or Organ Component"
2340,C0036410,Sclera,RCD,"Body Part, Organ, or Organ Component"
2341,C0036410,Sclera,SNM,"Body Part, Organ, or Organ Component"
2342,C0036410,Sclera,UWDA,"Body Part, Organ, or Organ Component"
2343,C0036410,sclera,AOD,"Body Part, Organ, or Organ Component"
2344,C0036410,sclera,CSP,"Body Part, Organ, or Organ Component"
2345,C2228481,sclera,MEDCIN,Health Care Activity
2346,C0036410,Sclera,FMA,"Body Part, Organ, or Organ Component"
2347,C0036410,Sclera,LNC,"Body Part, Organ, or Organ Component"
2348,C0036410,sclera,CHV,"Body Part, Organ, or Organ Component"
2350,C0036410,Sclera,LCH_NW,"Body Part, Organ, or Organ Component"
2351,C0036410,Sclera,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
2353,C0036410,Sclera,PSY,"Body Part, Organ, or Organ Component"
2354,C0036410,Sclera,NCI,"Body Part, Organ, or Organ Component"
2355,C0036410,Sclera,HL7V2.5,"Body Part, Organ, or Organ Component"
2356,C0029127,Optic nerve head,SNM,"Body Part, Organ, or Organ Component"
2357,C0029127,Optic nerve head,SNMI,"Body Part, Organ, or Organ Component"
2358,C0029127,optic nerve head,CHV,"Body Part, Organ, or Organ Component"
2359,C0029127,Optic Nerve Head,MSH,"Body Part, Organ, or Organ Component"
2360,C0029127,Optic nerve head,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
2361,C0029127,Optic Nerve Head,NCI,"Body Part, Organ, or Organ Component"
2362,C0029130,Optic Nerve,MSH,"Body Part, Organ, or Organ Component"
2363,C0029130,Optic Nerve,MTH,"Body Part, Organ, or Organ Component"
2364,C0029130,Optic nerve,LCH,"Body Part, Organ, or Organ Component"
2365,C0029130,Optic nerve,RCD,"Body Part, Organ, or Organ Component"
2366,C0029130,Optic nerve,SNM,"Body Part, Organ, or Organ Component"
2367,C0029130,Optic nerve,UWDA,"Body Part, Organ, or Organ Component"
2368,C0029130,optic nerve,AOD,"Body Part, Organ, or Organ Component"
2369,C0029130,optic nerve,CSP,"Body Part, Organ, or Organ Component"
2370,C0029130,Optic nerve,FMA,"Body Part, Organ, or Organ Component"
2371,C0029130,optic nerve,CHV,"Body Part, Organ, or Organ Component"
2372,C0029130,optic nerve,NEU,"Body Part, Organ, or Organ Component"
2373,C0029130,Optic nerve,LCH_NW,"Body Part, Organ, or Organ Component"
2374,C0029130,Optic nerve,LNC,"Body Part, Organ, or Organ Component"
2376,C0029130,Optic nerve,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
2378,C0029130,Optic Nerve,PSY,"Body Part, Organ, or Organ Component"
2379,C0029130,Optic Nerve,NCI,"Body Part, Organ, or Organ Component"
2380,C0220650,BRAIN METASTASES,WHO,Neoplastic Process
2381,C0220650,brain metastases,CHV,Neoplastic Process
2382,C0220650,Brain metastases,MDR,Neoplastic Process
2383,C0220650,Brain Metastases,MSH,Neoplastic Process
2384,C0220650,Brain Metastases,NCI,Neoplastic Process
2385,C0220650,brain metastases,PDQ,Neoplastic Process
2387,C0520484,Xenograft,ICD10AM,Therapeutic or Preventive Procedure
2388,C0522537,Xenograft,RCD,Biomedical or Dental Material
2389,C0522537,Xenograft,SNMI,Biomedical or Dental Material
2390,C0520484,xenograft,CSP,Therapeutic or Preventive Procedure
2391,C0520484,xenograft,CHV,Therapeutic or Preventive Procedure
2392,C0522537,xenograft,CHV,Biomedical or Dental Material
2393,C0522537,Xenograft,MSH,Biomedical or Dental Material
2394,C0522537,Xenograft,SNOMEDCT_US,Biomedical or Dental Material
2395,C0522537,Xenograft,NCI,Biomedical or Dental Material
2396,C0014520,Epidermis,LCH,Tissue
2397,C0014520,Epidermis,MSH,Tissue
2398,C0014520,Epidermis,SNM,Tissue
2399,C0014520,Epidermis,SNMI,Tissue
2400,C0014520,epidermis,AOD,Tissue
2401,C0014520,epidermis,CSP,Tissue
2402,C0014520,Epidermis,FMA,Tissue
2403,C0014520,Epidermis,LNC,Tissue
2404,C0014520,epidermis,CHV,Tissue
2405,C0014520,Epidermis,LCH_NW,Tissue
2406,C0014520,Epidermis,UWDA,Tissue
2408,C0014520,Epidermis,SNOMEDCT_US,Tissue
2409,C3496194,Epidermis,MED-RT,Cell
2411,C0014520,Epidermis,MTH,Tissue
2412,C0014520,Epidermis,NCI,Tissue
2439,C0929301,Mammary gland,MTH,"Body Part, Organ, or Organ Component"
2440,C0929301,Mammary gland,RCD,"Body Part, Organ, or Organ Component"
2441,C0929301,Mammary gland,SNM,"Body Part, Organ, or Organ Component"
2442,C0929301,Mammary gland,UWDA,"Body Part, Organ, or Organ Component"
2443,C0929301,mammary gland,AOD,"Body Part, Organ, or Organ Component"
2444,C0929301,mammary gland,CSP,"Body Part, Organ, or Organ Component"
2445,C0929301,mammary gland,CHV,"Body Part, Organ, or Organ Component"
2446,C0929301,Mammary gland,SNOMEDCT_VET,"Body Part, Organ, or Organ Component"
2447,C0929301,Mammary Gland,MSH,"Body Part, Organ, or Organ Component"
2448,C0929301,Mammary gland,FMA,"Body Part, Organ, or Organ Component"
2449,C0929301,Mammary gland,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
2450,C0929301,Mammary Gland,NCI,"Body Part, Organ, or Organ Component"
2451,C0020885,Ileal,SNMI,"Body Part, Organ, or Organ Component"
2452,C0020885,ileal,CHV,"Body Part, Organ, or Organ Component"
2460,C0024296,Lymphoid Tissue,MSH,Tissue
2461,C0024296,Lymphoid tissue,LCH,Tissue
2462,C0024296,Lymphoid tissue,SNMI,Tissue
2463,C0024296,Lymphoid tissue,UWDA,Tissue
2464,C0024296,lymphoid tissue,AOD,Tissue
2465,C0024296,Lymphoid tissue,FMA,Tissue
2466,C0024296,lymphoid tissue,CHV,Tissue
2467,C0024296,Lymphoid tissue,LCH_NW,Tissue
2468,C0024296,Lymphoid tissue,SNOMEDCT_US,Tissue
2469,C0024296,Lymphoid Tissue,NCI,Tissue
2470,C3658289,Human Induced Pluripotent Stem Cell,MSH,Cell
2471,C0268837,Cystitis glandularis,MDR,Disease or Syndrome
2472,C0268837,Cystitis glandularis,SNM,Disease or Syndrome
2473,C0268837,Cystitis glandularis,SNMI,Disease or Syndrome
2474,C0268837,cystitis glandularis,CHV,Disease or Syndrome
2476,C0268837,Cystitis glandularis,SNOMEDCT_US,Disease or Syndrome
2477,C0268837,Cystitis Glandularis,NCI,Disease or Syndrome
2478,C0003956,Ascending aorta,RCD,"Body Part, Organ, or Organ Component"
2479,C0003956,Ascending aorta,SNM,"Body Part, Organ, or Organ Component"
2480,C0003956,Ascending aorta,SNMI,"Body Part, Organ, or Organ Component"
2481,C0003956,Ascending aorta,UWDA,"Body Part, Organ, or Organ Component"
2482,C0003956,Ascending aorta,FMA,"Body Part, Organ, or Organ Component"
2483,C0003956,ascending aorta,CHV,"Body Part, Organ, or Organ Component"
2484,C0003956,Ascending aorta,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
2485,C0003956,Ascending Aorta,MSH,"Body Part, Organ, or Organ Component"
2486,C0003956,Ascending Aorta,NCI,"Body Part, Organ, or Organ Component"
2487,C0042036,Urine,LCH,Body Substance
2488,C0042036,Urine,MSH,Body Substance
2489,C0042036,Urine,MTH,Body Substance
2490,C0042036,Urine,RCD,Body Substance
2491,C0042036,Urine,SNM,Body Substance
2492,C0042036,Urine,SNMI,Body Substance
2493,C0042036,Urine,UWDA,Body Substance
2494,C0042036,urine,AOD,Body Substance
2495,C0042036,urine,CSP,Body Substance
2496,C0042036,URINE,CCPSS,Body Substance
2497,C0042036,Urine,LNC,Body Substance
2498,C0042036,urine,CHV,Body Substance
2499,C2963137,Urine,FMA,Body Substance
2501,C0042036,Urine,LCH_NW,Body Substance
2502,C0042036,Urine,SNOMEDCT_US,Body Substance
2503,C1610733,Urine,LNC,Body Substance
2505,C0042037,urine,MSH,Functional Concept
2506,C0042036,Urine,PSY,Body Substance
2507,C0042036,Urine,NCI,Body Substance
2508,C1547942,Urine,HL7V2.5,Intellectual Product
2509,C1610733,Urine,HL7V3.0,Body Substance
2510,C0553723,Cutaneous squamous cell carcinoma,RCD,Neoplastic Process
2511,C0553723,Cutaneous squamous cell carcinoma,SNOMEDCT_US,Neoplastic Process
2512,C0553723,Cutaneous squamous cell carcinoma,MDR,Neoplastic Process
2513,C0553723,Cutaneous Squamous Cell Carcinoma,NCI,Neoplastic Process
2514,C0022602,Actinic keratosis,ICD10,Neoplastic Process
2515,C0022602,Actinic keratosis,ICD10AM,Neoplastic Process
2516,C0022602,Actinic keratosis,MDR,Neoplastic Process
2517,C0022602,Actinic keratosis,MTH,Neoplastic Process
2518,C0022602,Actinic keratosis,RCD,Neoplastic Process
2519,C0022602,Actinic keratosis,SNMI,Neoplastic Process
2520,C0022602,ACTINIC KERATOSIS,COSTAR,Neoplastic Process
2521,C0022602,actinic keratosis,MEDCIN,Neoplastic Process
2522,C0022602,Actinic keratosis,ICD10CM,Neoplastic Process
2523,C0022602,actinic keratosis,CHV,Neoplastic Process
2524,C0022602,Actinic Keratosis,MEDLINEPLUS,Neoplastic Process
2527,C0022602,Actinic Keratosis,MSH,Neoplastic Process
2528,C0022602,Actinic keratosis,HPO,Neoplastic Process
2529,C0022602,Actinic keratosis,SNOMEDCT_US,Neoplastic Process
2531,C0022602,Actinic Keratosis,NCI,Neoplastic Process
2532,C0022602,actinic keratosis,PDQ,Neoplastic Process
2533,C0022602,Actinic keratosis,ICD9CM,Neoplastic Process
2534,C0521390,Neuronal,SNMI,Immunologic Factor
2535,C0521390,Neuronal,LNC,Immunologic Factor
2536,C0521390,neuronal,CHV,Immunologic Factor
2538,C0231137,Dorsal aorta,SNM,Embryonic Structure
2539,C0231137,Dorsal aorta,SNMI,Embryonic Structure
2540,C0231137,Dorsal aorta,FMA,Embryonic Structure
2541,C0231137,Dorsal aorta,SNOMEDCT_US,Embryonic Structure
2542,C0553695,Exocrine pancreas,MTH,"Body Part, Organ, or Organ Component"
2543,C0553695,Exocrine pancreas,SNM,"Body Part, Organ, or Organ Component"
2544,C0553695,Exocrine pancreas,UWDA,"Body Part, Organ, or Organ Component"
2545,C0553695,exocrine pancreas,AOD,"Body Part, Organ, or Organ Component"
2546,C0553695,exocrine pancreas,CSP,"Body Part, Organ, or Organ Component"
2548,C0553695,Exocrine pancreas,FMA,"Body Part, Organ, or Organ Component"
2549,C0553695,Exocrine pancreas,LNC,"Body Part, Organ, or Organ Component"
2550,C0553695,Exocrine Pancreas,MSH,"Body Part, Organ, or Organ Component"
2551,C0553695,Exocrine pancreas,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
2553,C0553695,Exocrine Pancreas,NCI,"Body Part, Organ, or Organ Component"
2554,C0444070,Breast tissue,RCD,"Body Part, Organ, or Organ Component"
2555,C0444070,breast tissue,CHV,"Body Part, Organ, or Organ Component"
2556,C1521747,Breast Tissue,NCI,Tissue
2557,C0446881,Peripheral retina,RCD,Body Location or Region
2558,C0446881,Peripheral retina,SNOMEDCT_US,Body Location or Region
2559,C0238461,Anaplastic thyroid cancer,MDR,Neoplastic Process
2560,C0238461,anaplastic thyroid cancer,CHV,Neoplastic Process
2561,C0238461,Anaplastic Thyroid Cancer,MSH,Neoplastic Process
2563,C0238461,anaplastic thyroid cancer,PDQ,Neoplastic Process
2564,C0238461,Anaplastic Thyroid Cancer,NCI,Neoplastic Process
2565,C0238463,Papillary thyroid cancer,MDR,Neoplastic Process
2566,C0238463,papillary thyroid cancer,CHV,Neoplastic Process
2567,C0238463,Papillary thyroid cancer,OMIM,Neoplastic Process
2569,C0238463,Papillary Thyroid Cancer,MSH,Neoplastic Process
2570,C0238463,papillary thyroid cancer,PDQ,Neoplastic Process
2571,C0238463,Papillary Thyroid Cancer,NCI,Neoplastic Process
2572,C0009402,colorectal cancer,AOD,Neoplastic Process
2573,C0009402,colorectal cancer,BI,Neoplastic Process
2574,C0009402,COLORECTAL CANCER,OMIM,Neoplastic Process
2575,C0009402,Colorectal cancer,CCS,Neoplastic Process
2576,C0009402,colorectal cancer,CHV,Neoplastic Process
2577,C0009402,Colorectal Cancer,MEDLINEPLUS,Neoplastic Process
2578,C0009402,Colorectal cancer,OMIM,Neoplastic Process
2579,C0009402,colorectal cancer,MEDCIN,Neoplastic Process
2587,C0009402,Colorectal cancer,MDR,Neoplastic Process
2588,C0009402,Colorectal cancer,NANDA-I,Neoplastic Process
2590,C4722085,Colorectal cancer,SNOMEDCT_US,Neoplastic Process
2591,C0009402,Colorectal Cancer,MSH,Neoplastic Process
2592,C0009402,colorectal cancer,PDQ,Neoplastic Process
2593,C0009402,Colorectal Cancer,NCI,Neoplastic Process
2594,C0009402,colorectal cancer,CSP,Neoplastic Process
2595,C0042149,Uterus,ICD10AM,"Body Part, Organ, or Organ Component"
2596,C0042149,Uterus,LCH,"Body Part, Organ, or Organ Component"
2597,C0042149,Uterus,MSH,"Body Part, Organ, or Organ Component"
2598,C0042149,Uterus,MTH,"Body Part, Organ, or Organ Component"
2599,C0042149,Uterus,RCD,"Body Part, Organ, or Organ Component"
2600,C0042149,Uterus,SNM,"Body Part, Organ, or Organ Component"
2602,C0042149,Uterus,ULT,"Body Part, Organ, or Organ Component"
2603,C0042149,Uterus,UWDA,"Body Part, Organ, or Organ Component"
2604,C0042149,UTERUS,SNMI,"Body Part, Organ, or Organ Component"
2605,C0042149,uterus,AOD,"Body Part, Organ, or Organ Component"
2606,C0042149,uterus,CSP,"Body Part, Organ, or Organ Component"
2607,C0869889,uterus,MEDCIN,Diagnostic Procedure
2608,C0042149,Uterus,FMA,"Body Part, Organ, or Organ Component"
2609,C0042149,Uterus,LNC,"Body Part, Organ, or Organ Component"
2610,C0042149,uterus,CHV,"Body Part, Organ, or Organ Component"
2611,C1519876,Uterus,NCI,Tissue
2613,C0042149,Uterus,LCH_NW,"Body Part, Organ, or Organ Component"
2616,C0042149,Uterus,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
2618,C4266525,Uterus,LNC,"Body Part, Organ, or Organ Component"
2619,C0042149,Uterus,PSY,"Body Part, Organ, or Organ Component"
2620,C0042149,Uterus,NCI,"Body Part, Organ, or Organ Component"
2621,C0042149,Uterus,HL7V2.5,"Body Part, Organ, or Organ Component"
2622,C0819757,lung tissue,CHV,Tissue
2623,C0819757,Lung tissue,LNC,Tissue
2625,C0819757,Lung Tissue,NCI,Tissue
2626,C0175173,neocortex,AOD,"Body Part, Organ, or Organ Component"
2627,C0175173,neocortex,CSP,"Body Part, Organ, or Organ Component"
2628,C0175173,Neocortex,MSH,"Body Part, Organ, or Organ Component"
2629,C0175173,Neocortex,FMA,"Body Part, Organ, or Organ Component"
2630,C0175173,neocortex,CHV,"Body Part, Organ, or Organ Component"
2631,C0175173,neocortex,NEU,"Body Part, Organ, or Organ Component"
2632,C0175173,Neocortex,MTH,"Body Part, Organ, or Organ Component"
2633,C0175173,Neocortex,NEU,"Body Part, Organ, or Organ Component"
2634,C0175173,Neocortex,LCH_NW,"Body Part, Organ, or Organ Component"
2635,C0677626,hepatoma cell,CSP,Cell
2636,C0030274,Pancreatic,SNMI,"Body Part, Organ, or Organ Component"
2637,C0030274,pancreatic,CHV,"Body Part, Organ, or Organ Component"
2638,C0030292,Pancreatic,LNC,"Amino Acid, Peptide, or Protein"
2639,C0030292,Pancreatic,LNC,Pharmacologic Substance
2640,C0030292,Pancreatic,LNC,Hormone
2641,C0030274,Pancreatic,NCI,"Body Part, Organ, or Organ Component"
2642,C0039590,testis tumor,CHV,Neoplastic Process
2643,C0017070,dorsal root ganglia,CHV,"Body Part, Organ, or Organ Component"
2644,C0017070,Dorsal Root Ganglia,MSH,"Body Part, Organ, or Organ Component"
2645,C0189485,Lung Biopsy,NCI,Diagnostic Procedure
2646,C0189485,LUNG BIOPSY,CCPSS,Diagnostic Procedure
2647,C0189485,lung biopsy,CHV,Diagnostic Procedure
2648,C0189485,Lung biopsy,MDR,Diagnostic Procedure
2649,C0178913,Blood sample,RCD,Body Substance
2650,C0178913,blood sample,CHV,Body Substance
2651,C0178913,Blood sample,SNOMEDCT_US,Body Substance
2652,C0178913,Blood Sample,NCI,Body Substance
2653,C0008520,Choroid,LCH,"Body Part, Organ, or Organ Component"
2654,C0008520,Choroid,MSH,"Body Part, Organ, or Organ Component"
2655,C0008520,Choroid,MTH,"Body Part, Organ, or Organ Component"
2656,C0008520,Choroid,RCD,"Body Part, Organ, or Organ Component"
2657,C0008520,Choroid,SNM,"Body Part, Organ, or Organ Component"
2658,C0008520,Choroid,UWDA,"Body Part, Organ, or Organ Component"
2659,C0008520,Choroid,FMA,"Body Part, Organ, or Organ Component"
2660,C0008520,choroid,CHV,"Body Part, Organ, or Organ Component"
2661,C0008520,Choroid,LCH_NW,"Body Part, Organ, or Organ Component"
2662,C0008520,Choroid,PSY,"Body Part, Organ, or Organ Component"
2663,C0008520,Choroid,NCI,"Body Part, Organ, or Organ Component"
2686,C0029250,Organoid,MSH,Tissue
2687,C0029250,organoid,CHV,Tissue
2688,C0029250,Organoid,NCI,Tissue
2689,C0032043,Placenta,CST,Embryonic Structure
2690,C0032043,Placenta,LCH,Embryonic Structure
2691,C0032043,Placenta,MSH,Embryonic Structure
2692,C0032043,Placenta,RCD,Embryonic Structure
2693,C0032043,Placenta,SNM,Embryonic Structure
2694,C0032043,placenta,AOD,Embryonic Structure
2695,C0032043,placenta,CSP,Embryonic Structure
2696,C0032043,Placenta,MTH,Embryonic Structure
2697,C0032043,Placenta,FMA,Embryonic Structure
2698,C0032043,Placenta,LNC,Embryonic Structure
2699,C0032043,placenta,CHV,Embryonic Structure
2701,C0032043,Placenta,LCH_NW,Embryonic Structure
2704,C0032043,Placenta,SNOMEDCT_US,Embryonic Structure
2707,C4266528,Placenta,LNC,"Body Part, Organ, or Organ Component"
2708,C0032043,Placenta,PSY,Embryonic Structure
2709,C0032043,Placenta,NCI,Embryonic Structure
2710,C1550656,Placenta,HL7V3.0,Body Substance
2711,C0032043,Placenta,HL7V2.5,Embryonic Structure
2712,C1546742,Placenta,HL7V2.5,Intellectual Product
2717,C4249161,Embryo head,FMA,Embryonic Structure
2749,C0227327,Terminal ileum,RCD,Body Location or Region
2750,C0227327,Terminal ileum,SNM,Body Location or Region
2751,C0227327,Terminal ileum,SNMI,Body Location or Region
2752,C0227327,Terminal ileum,FMA,Body Location or Region
2753,C0227327,terminal ileum,CHV,Body Location or Region
2754,C0227327,Terminal ileum,UWDA,Body Location or Region
2755,C0227327,Terminal ileum,SNOMEDCT_US,Body Location or Region
2756,C0227327,Terminal Ileum,NCI,Body Location or Region
2757,C3658289,hiPSC,MSH,Cell
2763,C0006121,brainstem,AOD,"Body Part, Organ, or Organ Component"
