,CUI,STR,SAB,STY
0,C0033860,Psoriasis,ICD10,Disease or Syndrome
1,C0033860,Psoriasis,ICD10AM,Disease or Syndrome
2,C0033860,Psoriasis,ICPC,Disease or Syndrome
3,C0033860,Psoriasis,ICPC2P,Disease or Syndrome
4,C0033860,Psoriasis,LCH,Disease or Syndrome
5,C0033860,Psoriasis,MDR,Disease or Syndrome
6,C0033860,Psoriasis,MSH,Disease or Syndrome
7,C0033860,Psoriasis,RCD,Disease or Syndrome
8,C0033860,Psoriasis,SNM,Disease or Syndrome
9,C0033860,PSORIASIS,CCPSS,Disease or Syndrome
10,C0033860,PSORIASIS,COSTAR,Disease or Syndrome
11,C0033860,PSORIASIS,CST,Disease or Syndrome
12,C0033860,PSORIASIS,DXP,Disease or Syndrome
14,C0033860,PSORIASIS,WHO,Disease or Syndrome
15,C0033860,psoriasis,AOD,Disease or Syndrome
16,C0033860,psoriasis,BI,Disease or Syndrome
17,C0033860,psoriasis,CSP,Disease or Syndrome
18,C0033860,psoriasis,MEDCIN,Disease or Syndrome
19,C0033860,Psoriasis,ICD10CM,Disease or Syndrome
20,C0033860,psoriasis,CHV,Disease or Syndrome
21,C0033860,Psoriasis,MEDLINEPLUS,Disease or Syndrome
22,C0033860,Psoriasis,OMIM,Disease or Syndrome
23,C0033860,Psoriasis,LCH_NW,Disease or Syndrome
24,C0033860,Psoriasis,LNC,Disease or Syndrome
26,C0033860,Psoriasis,HPO,Disease or Syndrome
27,C0033860,Psoriasis,SNOMEDCT_US,Disease or Syndrome
28,C0033860,Psoriasis,ICPC2EENG,Disease or Syndrome
29,C0033860,psoriasis,ICPC2ICD10ENG,Disease or Syndrome
30,C0033860,Psoriasis,NCI,Disease or Syndrome
31,C0033860,psoriasis,ICPC2P,Disease or Syndrome
32,C3898900,Healthy,NCI,Qualitative Concept
33,C3898900,Healthy,LNC,Qualitative Concept
34,C3898900,Healthy,HPO,Qualitative Concept
35,C3898900,Healthy,MTH,Qualitative Concept
36,C2986479,Healthy Control,NCI,Qualitative Concept
38,C0001418,Adenocarcinoma,LCH,Neoplastic Process
39,C0001418,Adenocarcinoma,MSH,Neoplastic Process
40,C0001418,Adenocarcinoma,RCD,Neoplastic Process
41,C0001418,Adenocarcinoma,SNM,Neoplastic Process
42,C0001418,ADENOCARCINOMA,CCPSS,Neoplastic Process
43,C0001418,ADENOCARCINOMA,CST,Neoplastic Process
44,C0001418,adenocarcinoma,AOD,Neoplastic Process
45,C0001418,adenocarcinoma,CSP,Neoplastic Process
46,C0001418,Adenocarcinoma,OMIM,Neoplastic Process
47,C0001418,adenocarcinoma,MEDCIN,Neoplastic Process
48,C5551397,Adenocarcinoma,SNOMEDCT_US,Neoplastic Process
49,C0001418,adenocarcinoma,CHV,Neoplastic Process
50,C0001418,Adenocarcinoma,LCH_NW,Neoplastic Process
51,C0001418,Adenocarcinoma,LNC,Neoplastic Process
52,C0001418,Adenocarcinoma,MDR,Neoplastic Process
54,C0001418,Adenocarcinoma,SNOMEDCT_US,Neoplastic Process
55,C0001418,Adenocarcinoma,NCI,Neoplastic Process
56,C0001418,Adenocarcinoma,MTH,Neoplastic Process
57,C0205307,Normal,RCD,Qualitative Concept
58,C0205307,Normal,SNMI,Qualitative Concept
59,C1873497,Normal,OMIM,Finding
60,C1704701,Normal,NCI,Quantitative Concept
61,C0205307,NORMAL,CCPSS,Qualitative Concept
62,C0205307,Normal,LNC,Qualitative Concept
63,C0205307,normal,CHV,Qualitative Concept
65,C1553406,normal,HL7V3.0,Qualitative Concept
66,C0205307,Normal,SNOMEDCT_US,Qualitative Concept
68,C0205307,Normal,NCI,Qualitative Concept
69,C0205307,Normal,MTH,Qualitative Concept
70,C0205307,Normal,HL7V2.5,Qualitative Concept
71,C1550457,Normal,HL7V3.0,Finding
72,C1551394,Normal,HL7V3.0,Finding
74,C1550469,normal,HL7V3.0,Idea or Concept
75,C1553386,normal,HL7V3.0,Intellectual Product
76,C1553399,normal,HL7V3.0,Idea or Concept
77,C1553402,normal,HL7V3.0,Idea or Concept
79,C0029408,OA,CSP,Disease or Syndrome
80,C0029408,OA,MEDCIN,Disease or Syndrome
81,C0029408,oa,BI,Disease or Syndrome
82,C0029408,OA,MEDLINEPLUS,Disease or Syndrome
83,C3887876,OA,OMIM,Finding
84,C0010346,Crohn's Disease,COSTAR,Disease or Syndrome
85,C0010346,CROHN'S DISEASE,DXP,Disease or Syndrome
86,C0010346,CROHN'S DISEASE,WHO,Disease or Syndrome
87,C0010346,Crohn's disease,AOD,Disease or Syndrome
88,C0010346,Crohn's disease,CSP,Disease or Syndrome
89,C0010346,Crohn's disease,MDR,Disease or Syndrome
90,C0010346,Crohn's disease,MTHMST,Disease or Syndrome
91,C0010346,Crohn's disease,RCD,Disease or Syndrome
92,C0010346,Crohn's disease,SNM,Disease or Syndrome
93,C0010346,Crohn's Disease,NCI,Disease or Syndrome
94,C0010346,Crohn's disease,MEDCIN,Disease or Syndrome
95,C0010346,crohn's disease,BI,Disease or Syndrome
96,C0010346,Crohn's disease,CHV,Disease or Syndrome
98,C0010346,Crohn's Disease,MEDLINEPLUS,Disease or Syndrome
99,C0010346,Crohn's disease,LCH_NW,Disease or Syndrome
100,C0010346,Crohn's disease,HPO,Disease or Syndrome
102,C0010346,Crohn's Disease,MSH,Disease or Syndrome
103,C0010346,Crohn's Disease,LNC,Disease or Syndrome
104,C0010346,Crohn's disease,SNOMEDCT_US,Disease or Syndrome
105,C0010346,Crohn's disease,PDQ,Disease or Syndrome
106,C0220621,pediatric AML,PDQ,Neoplastic Process
107,C0220621,Pediatric AML,NCI,Neoplastic Process
108,C0152013,Lung adenocarcinoma,OMIM,Neoplastic Process
109,C0152013,lung adenocarcinoma,MEDCIN,Neoplastic Process
110,C0152013,lung adenocarcinoma,CHV,Neoplastic Process
111,C0152013,Lung adenocarcinoma,SNOMEDCT_VET,Neoplastic Process
112,C0152013,Lung adenocarcinoma,HPO,Neoplastic Process
113,C0152013,Lung adenocarcinoma,MDR,Neoplastic Process
115,C0152013,Lung Adenocarcinoma,MSH,Neoplastic Process
116,C0152013,Lung Adenocarcinoma,PDQ,Neoplastic Process
117,C0152013,Lung Adenocarcinoma,OMIM,Neoplastic Process
118,C0152013,Lung Adenocarcinoma,NCI,Neoplastic Process
119,C5203670,COVID-19,MDR,Disease or Syndrome
121,C5203670,COVID-19,ICD10CM,Disease or Syndrome
122,C5203670,COVID-19,MSH,Disease or Syndrome
123,C5203670,COVID-19,SNOMEDCT_US,Disease or Syndrome
124,C5203670,COVID-19,NCI,Disease or Syndrome
125,C5203670,COVID-19,MEDLINEPLUS,Disease or Syndrome
126,C5203670,COVID-19,CCSR_ICD10CM,Disease or Syndrome
127,C5203670,COVID-19,LNC,Disease or Syndrome
128,C0025202,Melanoma,ICPC2P,Neoplastic Process
129,C0025202,Melanoma,LCH,Neoplastic Process
130,C0025202,Melanoma,MSH,Neoplastic Process
131,C0025202,Melanoma,SNM,Neoplastic Process
132,C0025202,MELANOMA,COSTAR,Neoplastic Process
133,C0025202,melanoma,AOD,Neoplastic Process
134,C0025202,melanoma,BI,Neoplastic Process
135,C0025202,melanoma,CSP,Neoplastic Process
136,C0025202,Melanoma,OMIM,Neoplastic Process
137,C0025202,melanoma,CHV,Neoplastic Process
138,C0025202,Melanoma,MEDLINEPLUS,Neoplastic Process
139,C0025202,Melanoma,LCH_NW,Neoplastic Process
140,C0025202,Melanoma,LNC,Neoplastic Process
141,C0025202,Melanoma,HPO,Neoplastic Process
142,C0025202,Melanoma,MDR,Neoplastic Process
143,C0796561,melanoma,CVX,Pharmacologic Substance
144,C0796561,melanoma,CVX,Immunologic Factor
145,C0025202,melanoma,PDQ,Neoplastic Process
146,C0025202,melanoma,ICPC2ICD10ENG,Neoplastic Process
147,C0025202,Melanoma,NCI,Neoplastic Process
148,C0025202,melanoma,MTH,Neoplastic Process
149,C0796561,melanoma,HL7V2.5,Pharmacologic Substance
150,C0796561,melanoma,HL7V2.5,Immunologic Factor
151,C0796561,melanoma,HL7V3.0,Pharmacologic Substance
152,C0796561,melanoma,HL7V3.0,Immunologic Factor
153,C0025202,melanoma,ICPC2P,Neoplastic Process
154,C0750887,adrenal cancer,MEDCIN,Neoplastic Process
155,C0750887,adrenal cancer,AOD,Neoplastic Process
156,C0750887,adrenal cancer,CHV,Neoplastic Process
157,C0750887,Adrenal Cancer,MTH,Neoplastic Process
158,C0750887,Adrenal Cancer,MSH,Neoplastic Process
159,C0750887,adrenal cancer,CSP,Neoplastic Process
160,C0005684,bladder cancer,BI,Neoplastic Process
161,C0005684,Bladder cancer,RCD,Neoplastic Process
162,C0005684,BLADDER CANCER,OMIM,Neoplastic Process
163,C0005684,bladder cancer,MEDCIN,Neoplastic Process
164,C0005684,BLADDER CANCER,CCPSS,Neoplastic Process
166,C0005684,bladder cancer,CHV,Neoplastic Process
167,C0005684,Bladder Cancer,MEDLINEPLUS,Neoplastic Process
168,C0005684,Bladder cancer,MDR,Neoplastic Process
169,C0005684,Bladder Cancer,MSH,Neoplastic Process
170,C0005684,Bladder cancer,OMIM,Neoplastic Process
171,C0005695,Bladder cancer,HPO,Neoplastic Process
173,C0005684,Bladder cancer,SNOMEDCT_US,Neoplastic Process
174,C0005684,bladder cancer,PDQ,Neoplastic Process
175,C0005684,Bladder cancer,PDQ,Neoplastic Process
176,C0005684,bladder cancer,CSP,Neoplastic Process
177,C0699885,Bladder Cancer,NCI,Neoplastic Process
178,C0740457,kidney cancer,AOD,Neoplastic Process
179,C0740457,kidney cancer,MEDCIN,Neoplastic Process
180,C0740457,kidney cancer,CHV,Neoplastic Process
182,C0740457,Kidney Cancer,MEDLINEPLUS,Neoplastic Process
183,C0740457,KIDNEY CANCER,OMIM,Neoplastic Process
184,C1378703,Kidney cancer,HPO,Neoplastic Process
185,C0740457,Kidney cancer,MDR,Neoplastic Process
186,C0740457,Kidney Cancer,MSH,Neoplastic Process
187,C0740457,Kidney Cancer,LNC,Neoplastic Process
188,C0740457,kidney cancer,PDQ,Neoplastic Process
189,C0740457,kidney cancer,CSP,Neoplastic Process
190,C1378703,Kidney Cancer,NCI,Neoplastic Process
191,C0242379,lung cancer,AOD,Neoplastic Process
192,C0242379,lung cancer,BI,Neoplastic Process
193,C0242379,Lung cancer,RCD,Neoplastic Process
194,C0242379,LUNG CANCER,OMIM,Neoplastic Process
195,C0242379,lung cancer,MEDCIN,Neoplastic Process
196,C0242379,LUNG CANCER,CCPSS,Neoplastic Process
198,C0242379,lung cancer,CHV,Neoplastic Process
199,C0242379,Lung Cancer,MEDLINEPLUS,Neoplastic Process
200,C0242379,Lung cancer,LNC,Neoplastic Process
201,C0242379,Lung cancer,MDR,Neoplastic Process
202,C0242379,Lung cancer,HPO,Neoplastic Process
203,C0242379,Lung cancer,SNOMEDCT_US,Neoplastic Process
204,C0684249,lung cancer,PDQ,Neoplastic Process
205,C0242379,lung cancer,CSP,Neoplastic Process
208,C0684249,Lung Cancer,NCI,Neoplastic Process
209,C0242379,Lung Cancer,MSH,Neoplastic Process
210,C1261473,Sarcoma,LCH,Neoplastic Process
211,C1261473,Sarcoma,MSH,Neoplastic Process
212,C1261473,Sarcoma,RCD,Neoplastic Process
213,C1261473,Sarcoma,SNM,Neoplastic Process
214,C1261473,SARCOMA,CCPSS,Neoplastic Process
215,C1261473,SARCOMA,COSTAR,Neoplastic Process
216,C1261473,SARCOMA,CST,Neoplastic Process
217,C1261473,SARCOMA,WHO,Neoplastic Process
218,C1261473,sarcoma,AOD,Neoplastic Process
219,C1261473,sarcoma,CSP,Neoplastic Process
220,C1261473,Sarcoma,NCI,Neoplastic Process
221,C1261473,Sarcoma,SNOMEDCT_US,Neoplastic Process
222,C1261473,sarcoma,MEDCIN,Neoplastic Process
223,C1261473,Sarcoma,OMIM,Neoplastic Process
224,C1261473,Sarcoma,MTH,Neoplastic Process
225,C4551686,sarcoma,CHV,Neoplastic Process
226,C1261473,Sarcoma,LCH_NW,Neoplastic Process
227,C1261473,Sarcoma,HPO,Neoplastic Process
228,C1261473,Sarcoma,MDR,Neoplastic Process
230,C1261473,Sarcoma,CCSR_ICD10CM,Neoplastic Process
232,C1261473,sarcoma,PDQ,Neoplastic Process
233,C1261473,Sarcoma,ICPC2P,Neoplastic Process
234,C1261473,sarcoma,ICPC2P,Neoplastic Process
235,C0009402,colorectal cancer,AOD,Neoplastic Process
236,C0009402,colorectal cancer,BI,Neoplastic Process
237,C0009402,COLORECTAL CANCER,OMIM,Neoplastic Process
238,C0009402,Colorectal cancer,CCS,Neoplastic Process
239,C0009402,colorectal cancer,CHV,Neoplastic Process
240,C0009402,Colorectal Cancer,MEDLINEPLUS,Neoplastic Process
241,C0009402,Colorectal cancer,OMIM,Neoplastic Process
242,C0009402,colorectal cancer,MEDCIN,Neoplastic Process
250,C0009402,Colorectal cancer,MDR,Neoplastic Process
251,C0009402,Colorectal cancer,NANDA-I,Neoplastic Process
253,C4722085,Colorectal cancer,SNOMEDCT_US,Neoplastic Process
254,C0009402,Colorectal Cancer,MSH,Neoplastic Process
255,C0009402,colorectal cancer,PDQ,Neoplastic Process
256,C0009402,Colorectal Cancer,NCI,Neoplastic Process
257,C0009402,colorectal cancer,CSP,Neoplastic Process
258,C0153452,GALLBLADDER CANCER,CCPSS,Neoplastic Process
259,C0153452,gallbladder cancer,CHV,Neoplastic Process
260,C0235782,Gallbladder Cancer,MEDLINEPLUS,Neoplastic Process
261,C0153452,Gallbladder cancer,MDR,Neoplastic Process
262,C0153452,Gallbladder Cancer,MSH,Neoplastic Process
264,C4525297,Gallbladder cancer,PDQ,Neoplastic Process
265,C4525302,Gallbladder cancer,PDQ,Neoplastic Process
266,C4525305,Gallbladder cancer,PDQ,Neoplastic Process
267,C4525300,Gallbladder cancer,PDQ,Neoplastic Process
268,C4525301,Gallbladder cancer,PDQ,Neoplastic Process
269,C0153452,gallbladder cancer,PDQ,Neoplastic Process
270,C0153452,Gallbladder cancer,PDQ,Neoplastic Process
271,C0153452,gallbladder cancer,CSP,Neoplastic Process
272,C0235782,Gallbladder Cancer,NCI,Neoplastic Process
273,C0017636,Glioblastoma,ICPC2P,Neoplastic Process
274,C0017636,Glioblastoma,MDR,Neoplastic Process
275,C0017636,Glioblastoma,MSH,Neoplastic Process
276,C0017636,Glioblastoma,RCD,Neoplastic Process
277,C0017636,Glioblastoma,SNM,Neoplastic Process
278,C0017636,Glioblastoma,OMIM,Neoplastic Process
279,C0017636,glioblastoma,CHV,Neoplastic Process
282,C1621958,Glioblastoma,HPO,Neoplastic Process
283,C1621958,Glioblastoma,SNOMEDCT_US,Neoplastic Process
284,C1621958,Glioblastoma,ORPHANET,Neoplastic Process
285,C0017636,Glioblastoma,MTH,Neoplastic Process
286,C1621958,Glioblastoma,NCI,Neoplastic Process
287,C0017636,glioblastoma,CSP,Neoplastic Process
288,C0017636,glioblastoma,ICPC2P,Neoplastic Process
289,C0699889,GYNECOLOGIC CANCER,CCPSS,Neoplastic Process
290,C0699889,gynecologic cancer,CHV,Neoplastic Process
291,C0699889,gynecologic cancer,PDQ,Neoplastic Process
292,C0699889,Gynecologic Cancer,NCI,Neoplastic Process
293,C3544266,Hepatobiliary cancer,MDR,Neoplastic Process
295,C0346647,pancreatic cancer,AOD,Neoplastic Process
296,C0346647,pancreatic cancer,CSP,Neoplastic Process
297,C0346647,Pancreatic cancer,RCD,Neoplastic Process
298,C0346647,Pancreatic cancer,OMIM,Neoplastic Process
299,C0346647,Pancreatic cancer,MEDCIN,Neoplastic Process
300,C0346647,pancreatic cancer,CHV,Neoplastic Process
301,C0235974,PANCREATIC CANCER,OMIM,Neoplastic Process
302,C0346647,Pancreatic Cancer,MEDLINEPLUS,Neoplastic Process
303,C0346647,Pancreatic cancer,MDR,Neoplastic Process
304,C0346647,Pancreatic Cancer,MSH,Neoplastic Process
305,C0346647,Pancreatic cancer,HPO,Neoplastic Process
306,C0346647,Pancreatic cancer,SNOMEDCT_US,Neoplastic Process
307,C0346647,pancreatic cancer,PDQ,Neoplastic Process
308,C0346647,Pancreatic cancer,PDQ,Neoplastic Process
309,C0235974,Pancreatic Cancer,NCI,Neoplastic Process
310,C1292769,B-cell acute lymphoblastic leukemia,RCDAE,Neoplastic Process
311,C1292769,B-cell acute lymphoblastic leukemia,OMIM,Neoplastic Process
312,C1292769,B-cell acute lymphoblastic leukemia,SNOMEDCT_US,Neoplastic Process
313,C1292769,B-cell acute lymphoblastic leukemia,MDR,Neoplastic Process
314,C1292769,B-cell acute lymphoblastic leukemia,LNC,Neoplastic Process
317,C1292769,B-Cell Acute Lymphoblastic Leukemia,NCI,Neoplastic Process
318,C0023467,Acute myeloid leukemia,ICD10AE,Neoplastic Process
319,C0023467,Acute myeloid leukemia,ICD10AMAE,Neoplastic Process
321,C0023467,Acute myeloid leukemia,RCDAE,Neoplastic Process
322,C0023467,Acute myeloid leukemia,RCDSA,Neoplastic Process
323,C0023467,Acute myeloid leukemia,SNM,Neoplastic Process
324,C0023467,Acute myeloid leukemia,SNMI,Neoplastic Process
325,C0023467,acute myeloid leukemia,CSP,Neoplastic Process
326,C0023467,Acute myeloid leukemia,OMIM,Neoplastic Process
327,C0023467,acute myeloid leukemia,CHV,Neoplastic Process
328,C0023467,Acute Myeloid Leukemia,MEDLINEPLUS,Neoplastic Process
329,C0023467,Acute myeloid leukemia,LCH_NW,Neoplastic Process
330,C0023467,Acute myeloid leukemia,HPO,Neoplastic Process
331,C0023467,Acute myeloid leukemia,MDR,Neoplastic Process
332,C0023467,Acute Myeloid Leukemia,MSH,Neoplastic Process
334,C0023467,Acute myeloid leukemia,SNOMEDCT_US,Neoplastic Process
335,C0023467,Acute myeloid leukemia,LNC,Neoplastic Process
337,C0023467,Acute myeloid leukemia,ORPHANET,Neoplastic Process
338,C0023467,acute myeloid leukemia,MEDCIN,Neoplastic Process
342,C0023467,acute myeloid leukemia,PDQ,Neoplastic Process
343,C0023467,Acute Myeloid Leukemia,NCI,Neoplastic Process
344,C0023467,acute myeloid leukemia,ICPC2P,Neoplastic Process
345,C0280634,Adult Acute Monocytic Leukemia,MTH,Neoplastic Process
346,C0280634,Adult Acute Monocytic Leukemia,PDQ,Neoplastic Process
347,C0280634,Adult Acute Monocytic Leukemia,NCI,Neoplastic Process
363,C0023493,Adult T-cell leukemia/lymphoma,ICD10AMAE,Neoplastic Process
364,C0023493,Adult T-cell leukemia/lymphoma,SNMI,Neoplastic Process
365,C0023493,Adult T-Cell Leukemia/Lymphoma,NCI,Neoplastic Process
366,C0023493,Adult T-cell leukemia/lymphoma,MEDCIN,Neoplastic Process
367,C0023493,Adult T-cell leukemia/lymphoma,SNOMEDCT_US,Neoplastic Process
369,C0023493,Adult T-cell leukemia/lymphoma,ORPHANET,Neoplastic Process
370,C0023493,adult T-cell leukemia/lymphoma,PDQ,Neoplastic Process
371,C2587213,CONTROL,CCPSS,Functional Concept
372,C0308718,CONTROL,SNMI,Pharmacologic Substance
373,C2587213,Control,LCH,Functional Concept
374,C0728976,Control,MMSL,Organic Chemical
375,C0728976,Control,MMSL,Pharmacologic Substance
376,C2587213,Control,RCD,Functional Concept
377,C0009932,Control,NCI,Group
378,C1882979,Control,NCI,Conceptual Entity
379,C2587213,Control,NCI,Functional Concept
380,C0308718,CONTROL,CHV,Pharmacologic Substance
381,C3274648,Control,NCI,Qualitative Concept
382,C1882979,Control,LNC,Conceptual Entity
383,C2587213,Control,SNOMEDCT_US,Functional Concept
385,C1550141,Control,HL7V2.5,Substance
386,C1547100,Control,HL7V2.5,Idea or Concept
387,C0243148,control,MSH,Qualitative Concept
388,C0002395,Alzheimer disease (AD),JABL,Disease or Syndrome
389,C0030567,Parkinson disease (PD),CHV,Disease or Syndrome
394,C0279702,CCRCC,ORPHANET,Neoplastic Process
395,C0332133,AD,SNMI,Finding
396,C0002395,AD,OMIM,Disease or Syndrome
397,C0547043,ad,NCI,Spatial Concept
398,C0228318,AD,FMA,"Body Part, Organ, or Organ Component"
399,C0228318,ad,CHV,"Body Part, Organ, or Organ Component"
400,C0002395,AD,MEDLINEPLUS,Disease or Syndrome
401,C0332133,AD,SNOMEDCT_US,Finding
402,C0050841,AD,PDQ,Therapeutic or Preventive Procedure
403,C0280573,AD,PDQ,Therapeutic or Preventive Procedure
404,C0010934,AD,PDQ,"Amino Acid, Peptide, or Protein"
405,C0010934,AD,PDQ,Antibiotic
406,C1630418,AD,MMSL,Pharmacologic Substance
407,C3539781,Progressive Disease,NCI,Disease or Syndrome
408,C4553229,Progressive Disease,NCI,Intellectual Product
409,C4553228,Progressive Disease,NCI,Intellectual Product
410,C1335499,Progressive disease,LNC,Disease or Syndrome
411,C4723839,Progressive Disease,NCI,Finding
412,C5202991,Progressive Disease,NCI,Finding
413,C5202924,Progressive Disease,NCI,Finding
414,C5202921,Progressive Disease,NCI,Finding
415,C5575533,Progressive Disease,NCI,Classification
416,C1335499,Progressive Disease,NCI,Disease or Syndrome
417,C1335499,Progressive Disease,MTH,Disease or Syndrome
418,C0677874,complete response,CHV,Finding
419,C0677874,Complete response,LNC,Finding
420,C4724446,Complete Response,NCI,Finding
421,C5203034,Complete Response,NCI,Finding
422,C5203025,Complete Response,NCI,Finding
423,C5575821,Complete Response,NCI,Classification
424,C4048328,CERVICAL CANCER,CCPSS,Neoplastic Process
425,C0302592,CERVICAL CANCER,DXP,Neoplastic Process
426,C4048328,cervical cancer,BI,Neoplastic Process
427,C4048328,cervical cancer,CSP,Neoplastic Process
428,C4048328,CERVICAL CANCER,OMIM,Neoplastic Process
429,C4048328,cervical cancer,MEDCIN,Neoplastic Process
430,C0007847,cervical cancer,MEDCIN,Neoplastic Process
431,C4048328,cervical cancer,CHV,Neoplastic Process
432,C4048328,Cervical Cancer,MEDLINEPLUS,Neoplastic Process
433,C0007847,Cervical cancer,SNOMEDCT_US,Neoplastic Process
434,C4048328,Cervical cancer,MDR,Neoplastic Process
435,C4048328,Cervical Cancer,MSH,Neoplastic Process
436,C4048328,cervical cancer,MTH,Neoplastic Process
437,C4048328,Cervical cancer,OMIM,Neoplastic Process
438,C4048328,cervical cancer,PDQ,Neoplastic Process
439,C4048328,Cervical cancer,PDQ,Neoplastic Process
440,C0302592,Cervical Cancer,NCI,Neoplastic Process
441,C0002395,Alzheimer's Disease,MTH,Disease or Syndrome
442,C0002395,ALZHEIMER'S DISEASE,COSTAR,Disease or Syndrome
443,C0002395,ALZHEIMER'S DISEASE,WHO,Disease or Syndrome
444,C0002395,Alzheimer's disease,AOD,Disease or Syndrome
445,C0002395,Alzheimer's disease,CSP,Disease or Syndrome
446,C0002395,Alzheimer's disease,ICD10,Disease or Syndrome
447,C0002395,Alzheimer's disease,ICD10AM,Disease or Syndrome
448,C0002395,Alzheimer's disease,LCH,Disease or Syndrome
449,C0002395,Alzheimer's disease,RCD,Disease or Syndrome
450,C0002395,Alzheimer's disease,SNM,Disease or Syndrome
451,C0002395,alzheimer's disease,BI,Disease or Syndrome
452,C0002395,Alzheimer's disease,ICD10CM,Disease or Syndrome
453,C0002395,Alzheimer's disease,LNC,Disease or Syndrome
454,C0002395,Alzheimer's disease,CHV,Disease or Syndrome
455,C0002395,Alzheimer's Disease,MEDLINEPLUS,Disease or Syndrome
457,C0002395,Alzheimer's disease,LCH_NW,Disease or Syndrome
458,C0002395,Alzheimer's disease,MDR,Disease or Syndrome
459,C0002395,Alzheimer's Disease,MSH,Disease or Syndrome
461,C0002395,Alzheimer's disease,SNOMEDCT_US,Disease or Syndrome
463,C0002395,Alzheimer's Disease,NCI,Disease or Syndrome
464,C0002395,Alzheimer's disease,ICD9CM,Disease or Syndrome
465,C0007131,NSCLC,CSP,Neoplastic Process
466,C0007131,nsclc,CHV,Neoplastic Process
467,C0007131,NSCLC,PDQ,Neoplastic Process
468,C0036421,Systemic sclerosis,ICD10,Disease or Syndrome
469,C0036421,Systemic sclerosis,ICD10AM,Disease or Syndrome
470,C0036421,Systemic sclerosis,RCD,Disease or Syndrome
471,C0036421,Systemic sclerosis,SNMI,Disease or Syndrome
472,C0036421,systemic sclerosis,CSP,Disease or Syndrome
473,C0036421,Systemic Sclerosis,NCI,Disease or Syndrome
474,C0036421,SYSTEMIC SCLEROSIS,CCPSS,Disease or Syndrome
475,C0036421,systemic sclerosis,CHV,Disease or Syndrome
476,C0036421,Systemic sclerosis,MEDLINEPLUS,Disease or Syndrome
477,C0036421,Systemic Sclerosis,MEDLINEPLUS,Disease or Syndrome
478,C0036421,Systemic Sclerosis,MSH,Disease or Syndrome
479,C0036421,Systemic sclerosis,MDR,Disease or Syndrome
480,C0036421,Systemic sclerosis,SNOMEDCT_US,Disease or Syndrome
481,C0036421,Systemic Sclerosis,PDQ,Disease or Syndrome
482,C0036421,Systemic sclerosis,ORPHANET,Disease or Syndrome
483,C0036421,Systemic sclerosis,ICD9CM,Disease or Syndrome
484,C3203102,Idiopathic pulmonary arterial hypertension,MTH,Disease or Syndrome
